,id,AFDB50_highest_Tm
5147,droso_4439,0.3925
5148,droso_4462,0.2647
5149,droso_4488,0.6986
5150,droso_4508,0.3523
5151,droso_4534,0.3094
5152,droso_4553,0.7596
5153,droso_4573,0.4104
5154,droso_4597,0.719
5155,droso_4620,0.4189
5156,droso_4644,0.3265
5157,droso_1035,0.5497
5158,droso_1061,0.5792
5159,droso_107,0.211
5160,droso_1095,0.4924
5161,droso_1130,0.2126
5162,droso_1155,0.2343
5163,droso_1178,0.5462
5164,droso_119,0.4069
5165,droso_3708,0.9306
5166,droso_3754,0.2429
5167,droso_377,0.4354
5168,droso_3807,0.8361
5169,droso_3835,0.3102
5170,droso_3893,0.5433
5171,droso_3934,0.488
5172,droso_5174,0.4531
5173,droso_5196,0.5634
5174,droso_5211,0.526
5175,droso_5242,0.8094
5176,droso_5277,0.08227000000000001
5177,droso_5296,0.4622
5178,droso_5326,0.4678
5179,droso_5356,0.2993
5180,droso_5383,0.3142
5181,droso_5403,0.863
5182,droso_2550,0.4483
5183,droso_2581,0.3386
5184,droso_2613,0.4988
5185,droso_2636,0.3305
5186,droso_2660,0.499
5187,droso_2684,0.8382
5188,droso_2751,0.4534
5189,droso_2803,0.2194
5190,droso_3707,0.158
5191,droso_3724,0.3662
5192,droso_3736,0.3722
5193,droso_3759,0.4926
5194,droso_3778,0.5792
5195,droso_3800,0.3437
5196,droso_3829,0.5763
5197,droso_3862,0.289
5198,droso_5393,0.9117
5199,droso_5523,0.4936
5200,droso_5549,0.4143
5201,droso_5567,0.4374
5202,droso_5589,0.2021
5203,droso_5612,0.2542
5204,droso_5634,0.4151
5205,droso_5657,0.4316
5206,droso_5677,0.2956
5207,droso_2308,0.7221
5208,droso_2332,0.4241
5209,droso_2356,0.297
5210,droso_2376,0.7377
5211,droso_2444,0.4062
5212,droso_2465,0.5512
5213,droso_2562,0.4621
5214,droso_2594,0.2042
5215,droso_2619,0.2655
5216,droso_5457,0.1995
5217,droso_5480,0.7712
5218,droso_5524,0.1748
5219,droso_5543,0.6696
5220,droso_5587,0.4201
5221,droso_5610,0.2312
5222,droso_5632,0.4036
5223,droso_56,0.3772
5224,droso_5722,0.5362
5225,droso_5743,0.5723
5226,droso_1463,0.5653
5227,droso_1488,0.4219
5228,droso_1528,0.6393
5229,droso_1562,0.6907
5230,droso_1595,0.3012
5231,droso_1619,0.3922
5232,droso_1647,0.2426
5233,droso_1658,0.4982
5234,droso_1696,0.2866
5235,droso_5149,0.3474
5236,droso_521,0.2622
5237,droso_5244,0.4249
5238,droso_5306,0.06358
5239,droso_5319,0.5823
5240,droso_5341,0.9725
5241,droso_5433,0.07671
5242,droso_5447,0.4121
5243,droso_5462,0.6178
5244,droso_5335,0.06171
5245,droso_5350,0.2877
5246,droso_5360,0.3809
5247,droso_5414,0.7038
5248,droso_5442,0.7623
5249,droso_5484,0.4555
5250,droso_5506,0.8842
5251,droso_5542,0.6488
5252,droso_6072,0.3518
5253,droso_6090,0.4683
5254,droso_6113,0.3587
5255,droso_6143,0.4106
5256,droso_6164,0.337
5257,droso_6197,0.575
5258,droso_6218,0.2753
5259,droso_6245,0.3873
5260,droso_2479,0.6129
5261,droso_2498,0.4727
5262,droso_2531,0.3823
5263,droso_2552,0.3207
5264,droso_2579,0.5235
5265,droso_2606,0.5024
5266,droso_262,0.1484
5267,droso_265,0.8293
5268,droso_2687,0.4784
5269,droso_273,0.4029
5270,droso_5300,0.296
5271,droso_5331,0.3903
5272,droso_5351,0.1867
5273,droso_5368,0.1916
5274,droso_5419,0.6663
5275,droso_544,0.4001
5276,droso_5477,0.5226
5277,droso_5498,0.1829
5278,droso_5522,0.4936
5279,droso_5546,0.9672
5280,droso_6011,0.9464
5281,droso_6071,0.5545
5282,droso_6096,0.3655
5283,droso_6115,0.2789
5284,droso_2233,0.8656
5285,droso_226,0.7247
5286,droso_2294,0.4207
5287,droso_2324,0.4831
5288,droso_2351,0.2213
5289,droso_2395,0.288
5290,droso_2412,0.416
5291,droso_2439,0.5366
5292,droso_2464,0.1291
5293,droso_4680,0.375
5294,droso_4722,0.5599
5295,droso_4753,0.4075
5296,droso_4812,0.4686
5297,droso_4844,0.5334
5298,droso_4869,0.6832
5299,droso_4890,0.7738
5300,droso_4938,0.2698
5301,droso_3152,0.5161
5302,droso_3195,0.4425
5303,droso_3218,0.8162
5304,droso_3277,0.205
5305,droso_3300,0.8687
5306,droso_3326,0.314
5307,droso_3351,0.5307
5308,droso_3371,0.2454
5309,droso_5779,0.6248
5310,droso_5852,0.3009
5311,droso_5880,0.3972
5312,droso_5908,0.7029
5313,droso_5925,0.8878
5314,droso_6024,0.7412
5315,droso_6099,0.5272
5316,droso_5094,0.2588
5317,droso_5116,0.6835
5318,droso_5143,0.3507
5319,droso_5184,0.7207
5320,droso_526,0.9002
5321,droso_5299,0.48
5322,droso_5327,0.3769
5323,droso_5357,0.3495
5324,droso_5381,0.3547
5325,droso_5401,0.8359
5326,droso_2923,0.3578
5327,droso_294,0.291
5328,droso_2982,0.3466
5329,droso_3005,0.1786
5330,droso_3033,0.2762
5331,droso_3058,0.4735
5332,droso_3088,0.2196
5333,droso_3125,0.3162
5334,droso_3165,0.6389
5335,droso_3215,0.6639
5336,droso_2856,0.5085
5337,droso_2981,0.2339
5338,droso_3010,0.5158
5339,droso_3046,0.3393
5340,droso_3064,0.4289
5341,droso_3085,0.4258
5342,droso_3103,0.4298
5343,droso_3128,0.3333
5344,droso_3147,0.2256
5345,droso_2442,0.5383
5346,droso_2468,0.9065
5347,droso_2532,0.4586
5348,droso_2577,0.4897
5349,droso_2608,0.5421
5350,droso_2640,0.5676
5351,droso_2673,0.2393
5352,droso_2692,0.3906
5353,droso_6345,0.2611
5354,droso_6369,0.2144
5355,droso_6383,0.2629
5356,droso_6400,0.3936
5357,droso_6431,0.1646
5358,droso_6460,0.6112
5359,droso_6490,0.7417
5360,droso_6515,0.4863
5361,droso_6564,0.3706
5362,droso_6153,0.3435
5363,droso_6236,0.7216
5364,droso_6263,0.3014
5365,droso_6285,0.8736
5366,droso_6346,0.1455
5367,droso_6464,0.1863
5368,droso_6502,0.2161
5369,droso_6531,0.2869
5370,droso_2890,0.3379
5371,droso_2915,0.5613
5372,droso_2967,0.8774
5373,droso_2994,0.8615
5374,droso_3028,0.2074
5375,droso_3051,0.3652
5376,droso_3075,0.7286
5377,droso_3090,0.7431
5378,droso_3114,0.9112
5379,droso_3696,0.5869
5380,droso_3713,0.1914
5381,droso_3742,0.3645
5382,droso_3763,0.972
5383,droso_3841,0.8296
5384,droso_3944,0.6388
5385,droso_400,0.6847
5386,droso_4031,0.3479
5387,droso_175,0.2065
5388,droso_1792,0.4897
5389,droso_1813,0.3043
5390,droso_1847,0.1407
5391,droso_1874,0.7195
5392,droso_189,0.1388
5393,droso_1919,0.4593
5394,droso_1946,0.531
5395,droso_1968,0.3196
5396,droso_6677,0.2455
5397,droso_6707,0.03134
5398,droso_706,0.4607
5399,droso_729,0.4817
5400,droso_755,0.5346
5401,droso_837,0.2143
5402,droso_2528,0.2298
5403,droso_2551,0.5146
5404,droso_2585,0.2425
5405,droso_2603,0.8612
5406,droso_2649,0.6653
5407,droso_2695,0.3933
5408,droso_2715,0.2395
5409,droso_2742,0.3539
5410,droso_2764,0.4048
5411,droso_2793,0.3165
5412,droso_4889,0.9052
5413,droso_4955,0.3939
5414,droso_4978,0.4232
5415,droso_5027,0.3091
5416,droso_5057,0.6324
5417,droso_5081,0.777
5418,droso_5107,0.4392
5419,droso_5160,0.5522
5420,droso_2635,0.2996
5421,droso_267,0.9755
5422,droso_2724,0.3388
5423,droso_2745,0.4253
5424,droso_2769,0.4339
5425,droso_2788,0.4983
5426,droso_5812,0.4093
5427,droso_5845,0.06942999999999999
5428,droso_5869,0.372
5429,droso_5897,0.6696
5430,droso_5953,0.859
5431,droso_5979,0.4818
5432,droso_6025,0.3947
5433,droso_604,0.5274
5434,droso_4780,0.9579
5435,droso_4826,0.403
5436,droso_4850,0.562
5437,droso_4875,0.6116
5438,droso_4905,0.1736
5439,droso_4928,0.519
5440,droso_4958,0.4681
5441,droso_4980,0.6253
5442,droso_5037,0.3238
5443,droso_5062,0.4299
5444,droso_4414,0.348
5445,droso_4431,0.4204
5446,droso_4458,0.4256
5447,droso_4484,0.6803
5448,droso_4513,0.456
5449,droso_453,0.6417
5450,droso_4557,0.7014
5451,droso_458,0.3917
5452,droso_4634,0.6985
5453,droso_4711,0.3322
5454,droso_4733,0.4596
5455,droso_4767,0.2597
5456,droso_4793,0.6997
5457,droso_4803,0.3461
5458,droso_4824,0.8224
5459,droso_4900,0.4027
5460,droso_4931,0.3727
5461,droso_4959,0.4891
5462,droso_1649,0.6374
5463,droso_1680,0.6398
5464,droso_1730,0.4058
5465,droso_1752,0.6157
5466,droso_1772,0.7911
5467,droso_1817,0.6303
5468,droso_1873,0.3974
5469,droso_188,0.2823
5470,droso_1918,0.1884
5471,droso_1943,0.3157
5472,droso_3839,0.7794
5473,droso_3896,0.5645
5474,droso_3932,0.4877
5475,droso_3963,0.826
5476,droso_3997,0.1284
5477,droso_4028,0.6709
5478,droso_4121,0.5325
5479,droso_4149,0.317
5480,droso_1085,0.2897
5481,droso_1107,0.5815
5482,droso_1122,0.6853
5483,droso_1163,0.4296
5484,droso_1186,0.3374
5485,droso_1208,0.4346
5486,droso_1251,0.7981
5487,droso_1295,0.2338
5488,droso_131,0.1792
5489,droso_4122,0.5221
5490,droso_4150,0.5851
5491,droso_4171,0.7189
5492,droso_4232,0.2202
5493,droso_4256,0.5047
5494,droso_4287,0.2758
5495,droso_4316,0.7875
5496,droso_4355,0.4763
5497,droso_4372,0.2309
5498,droso_6331,0.2203
5499,droso_6351,0.724
5500,droso_6377,0.7136
5501,droso_6405,0.404
5502,droso_6434,0.625
5503,droso_6478,0.2661
5504,droso_6504,0.831
5505,droso_1670,0.3379
5506,droso_1692,0.5181
5507,droso_1707,0.5625
5508,droso_1732,0.4572
5509,droso_1753,0.5004
5510,droso_1781,0.6905
5511,droso_1818,0.276
5512,droso_1843,0.5983
5513,droso_1867,0.278
5514,droso_1886,0.6401
5515,droso_6034,0.2893
5516,droso_6055,0.3267
5517,droso_6110,0.4305
5518,droso_6135,0.7906
5519,droso_6209,0.2633
5520,droso_625,0.4922
5521,droso_6288,0.3265
5522,droso_6663,0.3101
5523,droso_6687,0.2823
5524,droso_6715,0.1271
5525,droso_766,0.5455
5526,droso_793,0.5924
5527,droso_870,0.5413
5528,droso_909,0.2712
5529,droso_972,0.4636
5530,droso_184,0.5049
5531,droso_1887,0.4425
5532,droso_1903,0.4509
5533,droso_1930,0.6168
5534,droso_1956,0.3441
5535,droso_2010,0.351
5536,droso_2033,0.8371
5537,droso_3354,0.6561
5538,droso_3381,0.235
5539,droso_3428,0.2458
5540,droso_3449,0.6501
5541,droso_3487,0.5403
5542,droso_3527,0.4019
5543,droso_3553,0.2414
5544,droso_357,0.2775
5545,droso_768,0.9591
5546,droso_855,0.4213
5547,droso_890,0.3186
5548,droso_94,0.2491
5549,droso_1032,0.8766
5550,droso_6568,0.1734
5551,droso_6589,0.3146
5552,droso_6638,0.3412
5553,droso_6665,0.4064
5554,droso_6688,0.5546
5555,droso_697,0.6613
5556,droso_71,0.1571
5557,droso_1525,0.4304
5558,droso_1572,0.2718
5559,droso_1615,0.4963
5560,droso_1636,0.7047
5561,droso_1661,0.6154
5562,droso_1684,0.4866
5563,droso_1714,0.1618
5564,droso_1734,0.2946
5565,droso_693,0.6056
5566,droso_717,0.3538
5567,droso_742,0.3155
5568,droso_764,0.3974
5569,droso_810,0.6322
5570,droso_854,0.1377
5571,droso_1254,0.6147
5572,droso_1301,0.5425
5573,droso_1324,0.5069
5574,droso_1347,0.4631
5575,droso_1373,0.4644
5576,droso_1426,0.5253
5577,droso_1451,0.3655
5578,droso_1476,0.7707
5579,droso_154,0.3561
5580,droso_156,0.2882
5581,droso_1663,0.2286
5582,droso_1685,0.4161
5583,droso_1706,0.4571
5584,droso_1735,0.696
5585,droso_1756,0.5385
5586,droso_1788,0.2466
5587,droso_1836,0.3281
5588,droso_1861,0.5568
5589,droso_2025,0.4304
5590,droso_2051,0.6369
5591,droso_2081,0.3484
5592,droso_2115,0.5579
5593,droso_2144,0.366
5594,droso_2159,0.2294
5595,droso_217,0.5316
5596,droso_2204,0.4023
5597,droso_2260,0.5059
